dataset_label,department_label,chunk_id,course_code,title,section,chunk_index,text,source_file
business,business,157,ACTG 1P11,",",ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 1P11 - , Section: ACCOUNTING COURSES Description: 1P91 and 2P51 .",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,158,ACTG 1P02,Introduction to Managerial Accounting,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 1P02 - Introduction to Managerial Accounting Section: ACCOUNTING COURSES Description: Accounting for managerial decision-making, including identifying relevant data, understanding various cost accounting systems and breakeven analysis. Integrates both theoretical and practical application of accounting concepts. Prerequisites: ACTG 1P01 ( 1P11 ). Restrictions: open to BAcc majors. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,159,ACTG 1P12,",",ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 1P12 - , Section: ACCOUNTING COURSES Description: 2P12 and 2P51 .",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,160,ACTG 1P91,Introduction to Financial Accounting,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 1P91 - Introduction to Financial Accounting Section: ACCOUNTING COURSES Description: Fundamental concepts of financial accounting as related to the balance sheet, income statement and statement of cash flow. Problems of income determination, asset and equity measurements and analysis of financial statements. Restrictions: open to BBA, BBE, BCB, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in ACTG 1P01 , 1P11 and 2P51 . Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,161,ACTG 2P12,Introduction to Management Accounting,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 2P12 - Introduction to Management Accounting Section: ACCOUNTING COURSES Description: Accounting for managerial decision-making, including identifying relevant data, understanding various cost accounting systems and breakeven analysis. Prerequisites: ACTG 1P01 or 1P91 . Restrictions: open to BBA, BBE, BCB, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grades and credits obtained in Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,162,ACTG 1P02,",",ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 1P02 - , Section: ACCOUNTING COURSES Description: 1P12 and 2P51 .",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,163,ACTG 2P21,Cost and Managerial Accounting I,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 2P21 - Cost and Managerial Accounting I Section: ACCOUNTING COURSES Description: Internal recording systems developed to implement and guide management planning and control emphasizing cost identification, product costing, cost behaviour and cost allocations as well as analysis and communication of relevant information to users in a professional manner. Restrictions: open to BAcc majors and BBA students approved to the Accounting concentration. In Spring Session, open to BAcc Co-op majors until date specified in Registration guide. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,164,ACTG 1P02,(,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 1P02 - ( Section: ACCOUNTING COURSES Description: 1P12 ) or 2P12 . Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,165,ACTG 2P31,Accounting for External Reporting I,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 2P31 - Accounting for External Reporting I Section: ACCOUNTING COURSES Description: Topics in theory preparation and analysis of external financial reports under Canadian GAAP . Topics may include the Canadian financial reporting environment, the conceptual framework underlying financial reporting, accounting information systems, revenue recognition, reporting financial performance, financial position and cash flows, and accounting for cash, temporary investments and receivables. Restrictions: open to BAcc majors and BBA students approved to the Accounting concentration or permission of the Department. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,166,ACTG 2P32,Accounting for External Reporting II,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 2P32 - Accounting for External Reporting II Section: ACCOUNTING COURSES Description: Advanced topics in the preparation of external financial reports according to current GAAP . Use, critique and analysis of financial reports. Topics may include accounting for inventory; property, plant and equipment; intangibles; short and long term liabilities; and owners' equity. Restrictions: open to BAcc majors and BBA students approved to the Accounting concentration or permission of the Department. In Spring Session, open to BAcc Co-op majors and BBA Co-op students approved to the Accounting concentration until date specified in Registration guide. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,167,ACTG 2P31,.,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 2P31 - . Section: ACCOUNTING COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,168,ACTG 2P40,Commercial Law,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 2P40 - Commercial Law Section: ACCOUNTING COURSES Description: Basic legal considerations for the business organization. Restrictions: open to BAcc, BBA, BBE, BCB and combined Business majors. In Spring Session open to BBA Co-op majors until date specified in Registration guide. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,169,ACTG 1P71,.,ACCOUNTING COURSES,1,Dataset: business Course: ACTG 1P71 - . Section: ACCOUNTING COURSES,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,170,ACTG 2P51,Understanding Accounting,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 2P51 - Understanding Accounting Section: ACCOUNTING COURSES Description: Role of accounting in society. Basic concepts underlying financial and managerial accounting and information systems used by accounting. Restrictions: not open to BAcc, BBA, BBE, BCB and combined Business majors. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in ACTG 1P01 , 1P11 , 1P12 , 1P91 and 2P12 .",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,171,ACTG 2P97,Accounting and Technology,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 2P97 - Accounting and Technology Section: ACCOUNTING COURSES Description: Use of computers and technology in accounting. Topics include the use of computers to facilitate analysis of issues in taxation, assurance, financial and managerial accounting. Hands-on experience with computer software tools for auditing, taxation, and analysis of accounting issues. Restrictions: open to BAcc majors or permission of the Department. In Fall Term, open to BAcc Co-op majors until date specified in Registration guide. In Winter term, open to BAcc majors until date specified in Registration Guide. Delivery: Lab, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,172,ITIS 1P97,"Note: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",ACCOUNTING COURSES,1,"Dataset: business Course: ITIS 1P97 - Note: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Section: ACCOUNTING COURSES",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,173,ACTG 3P11,Auditing Concepts,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 3P11 - Auditing Concepts Section: ACCOUNTING COURSES Description: Nature and importance of the audit function, the role, professional and legal responsibilities of the auditor, and the audit report. Audit planning, materiality, risk and audit evidence. Restrictions: open to BAcc majors and BBA students approved to the Accounting concentration or permission of the Department. In Spring Session, open to BAcc Co-op majors and BBA Co-op students approved to the Accounting concentration until date specified in Registration guide. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,174,ACTG 3P97,.,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 3P97 - . Section: ACCOUNTING COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,175,ACTG 3P23,Cost and Managerial Accounting II,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 3P23 - Cost and Managerial Accounting II Section: ACCOUNTING COURSES Description: Continuation of the study of internal recording systems emphasizing performance evaluation, divisional performance measurement, transfer pricing, behavioural implications of accounting information and current issues including analysis and communication of relevant information to users in a professional manner. Restrictions: open to BAcc majors or permission of the Department. In Spring Session, open to BAcc Co-op majors until date specified in Registration guide. In Fall Term, open to BAcc non Co-op majors until date specified in Registration guide. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,176,ACTG 2P21,.,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 2P21 - . Section: ACCOUNTING COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,177,ACTG 3P33,Accounting for External Reporting III,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 3P33 - Accounting for External Reporting III Section: ACCOUNTING COURSES Description: Advanced topics in the preparation of external financial reports according to current GAAP . Use, critique and analysis of these reports. Topics may include accounting for long-term investments, leases, income taxes, pensions, error analysis, cash flow statements and ethics. Restrictions: open to BAcc majors or permission of the Department. In Spring Session, open to BAcc Co-op majors until date specified in Registration guide. In Fall Term, open to BAcc non Co-op majors until date specified in Registration guide. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,178,ACTG 2P32,.,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 2P32 - . Section: ACCOUNTING COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,179,ACTG 3P41,Taxation I,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 3P41 - Taxation I Section: ACCOUNTING COURSES Description: Principles underlying federal income taxation in Canada through an analysis of the Income Tax Act, R.S.C., as amended. Computation of net income for tax purposes. Restrictions: open to BAcc majors or permission of the Department. In Spring Session, open to BAcc Co-op students until date specified in Registration guide. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,180,ACTG 4P40,.,ACCOUNTING COURSES,1,Dataset: business Course: ACTG 4P40 - . Section: ACCOUNTING COURSES,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,181,ACTG 3P43,Taxation 1,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 3P43 - Taxation 1 Section: ACCOUNTING COURSES Description: Principles underlying federal income taxation in Canada through an analysis of the Income Tax Act. Computation of net income for tax purposes. Administration and Compliance including rights/obligations of the taxpayer. Determination of effects of federal income taxes on decision-making. Discussion of taxation issues that integrate across businesses and for individuals. General sales tax and harmonized sales tax (GST/HST). Restrictions: open to BAcc majors or permission of the Department. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,182,ACTG 4P41,ACTG 3P63,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 4P41 - ACTG 3P63 Section: ACCOUNTING COURSES Description: Assurance I Principles and theories of auditing. Topic include auditors’ ethical and legal responsibilities, auditors’ professional roles and responsibilities, understanding the entity and the components of the system of internal control, planning the audit, audit evidence, and risk assessment procedures. Restrictions: open to BAcc majors and BBA students approved to the Accounting concentration or permission of the Department. In Fall Session, open to BAcc Co-op students until date specified in Registration guide. In Winter Session, open to BAcc students until date specified in Registration Guide. In Spring Session, BBA Co-op students approved to the Accounting concentration until date specified in Registration guide. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,183,ACTG 4P61,.,ACCOUNTING COURSES,1,Dataset: business Course: ACTG 4P61 - . Section: ACCOUNTING COURSES,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,184,ACTG 3P97,Accounting Information Systems,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 3P97 - Accounting Information Systems Section: ACCOUNTING COURSES Description: Fundamental concepts of accounting information systems emphasizing analysis, design and implementation of information systems and internal controls. Restrictions: open to BAcc majors and BBA students approved to the Accounting concentration or permission of the Department. In Spring Term, open to BAcc Co-op majors until date specified in Registration guide. Delivery: Lab, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,185,ITIS 1P97,.,ACCOUNTING COURSES,1,"Dataset: business Course: ITIS 1P97 - . Section: ACCOUNTING COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. #ACTG 4P03 Financial Analysis (also offered as",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,186,FNCE 4P03,),ACCOUNTING COURSES,1,"Dataset: business Course: FNCE 4P03 - ) Section: ACCOUNTING COURSES Description: Importance and use of financial statement information in areas such as analysis of credit, equity investment, industry and competitors, analysis of mergers and acquisitions and the firm's strategy in communicating information to capital markets. Restrictions: open to BAcc students, BBA students approved to the Finance concentration, General Management concentration and BBE Financial Economics option students until date specified in Registration guide. Delivery: Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,187,FNCE 3P93,.,ACCOUNTING COURSES,1,"Dataset: business Course: FNCE 3P93 - . Section: ACCOUNTING COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,188,ACTG 4P11,Accounting Theory,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 4P11 - Accounting Theory Section: ACCOUNTING COURSES Description: Economic, behavioural and ethical foundations of accounting theory including the need for and development of standards, a conceptual framework, alternatives to present accounting models and current issues. Restrictions: open to BAcc majors or permission of the Department. In Fall Term, open to BAcc Co-op majors until date specified in Registration guide. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,189,ACTG 3P33,.,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 3P33 - . Section: ACCOUNTING COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,190,ACTG 4P12,Integration and Problem Solving,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 4P12 - Integration and Problem Solving Section: ACCOUNTING COURSES Description: Incorporates sub disciplines of accounting in the context of a wider view of organizations through the examination of applied and theoretical issues. Cases, discussion, 3 hours per week. Restrictions: open to BAcc majors or permission of the Department. In Fall Term, open to BAcc Co-op majors until date specified in Registration guide.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,191,ACTG 3P23,",",ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 3P23 - , Section: ACCOUNTING COURSES Description: 3P33 , 4P41 or 3P43 and 3P11 or 3P63 or 4P61 . Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,192,ACTG 4P34,Accounting for External Reporting IV,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 4P34 - Accounting for External Reporting IV Section: ACCOUNTING COURSES Description: Advanced topics in theory, preparation and analysis of external financial reports under Canadian GAAP . Topics may include theory and practice of consolidation procedures, accounting for international operations and financial instruments, and basics of accounting for not-for-profit organizations. Restrictions: open to BAcc majors or permission of the Department. In Spring Session, open to BAcc Co-op majors until date specified in Registration guide. In Fall Term, open to BAcc non Co-op majors until date specified in Registration guide. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,193,ACTG 4P40,Tax Strategies for Planning and Decision Making,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 4P40 - Tax Strategies for Planning and Decision Making Section: ACCOUNTING COURSES Description: Principles of individual and corporate taxation emphasizing the effects of federal and sub federal income taxes on decision making in business. Restrictions: open to BBA students approved to the Accounting concentration, BBE Financial Economics option students and combined Business majors until the date specified in Registration guide. After that date open to BBA, BBE Financial Economics option students, combined Business majors and to students who hold a minimum 70 percent major average and a minimum 60 percent non-major average. Students must hold a minimum of 10.0 overall credits. Delivery: Lectures, discussion, cases, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,194,ACTG 3P41,",",ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 3P41 - , Section: ACCOUNTING COURSES Description: 4P41 and 4P42 .",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,195,ACTG 4P41,Taxation II,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 4P41 - Taxation II Section: ACCOUNTING COURSES Description: Computation of taxable income and taxes payable for individuals and corporations. Rights and obligations of the taxpayer. Determination of the effects of federal income taxes on decision-making, partnerships and trusts. Restrictions: open to BAcc majors or permission of the Department. In Spring Session, open to BAcc Co-op majors until date specified in Registration guide. In Fall Term, open to BAcc non Co-op majors until date specified in Registration guide. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,196,ACTG 3P41,.,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 3P41 - . Section: ACCOUNTING COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,197,ACTG 4P42,Taxation III,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 4P42 - Taxation III Section: ACCOUNTING COURSES Description: Topics include tax implications of changes in corporate structures, corporate distributions, rollovers and shareholder manager remuneration. Restrictions: open to BAcc majors or permission of the Department. In Spring Session, open to BAcc Co-op majors until date specified in Registration guide. In Fall Term, open to BAcc non Co-op majors until date specified in Registration guide. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,198,ACTG 4P41,.,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 4P41 - . Section: ACCOUNTING COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,199,ACTG 4P43,Taxation 2,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 4P43 - Taxation 2 Section: ACCOUNTING COURSES Description: Topics include taxable income and taxes payable for individuals. Computation of taxable income and taxes payable for corporations. Tax implications of changes in corporate structures, corporate distributions, shareholder/manager remuneration. Trusts and Partnerships. Determination of the effects of federal income taxes on decision-making. Discussion of taxation issues that integrate across businesses and for individuals. Restrictions: open to BAcc majors or permission of the Department. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,200,ACTG 3P43,or,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 3P43 - or Section: ACCOUNTING COURSES Description: 4P41 . Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,201,ACTG 4P42,.,ACCOUNTING COURSES,1,Dataset: business Course: ACTG 4P42 - . Section: ACCOUNTING COURSES,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,202,ACTG 4P61,External Auditing I,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 4P61 - External Auditing I Section: ACCOUNTING COURSES Description: Review and assessment of internal controls, planning and execution of the audit, evaluation of audit evidence and use of sampling techniques Restrictions: open to BAcc majors or permission of the Department. In Spring Session, open to BAcc Co-op majors until date specified in Registration guide. In Fall Term, open to BAcc non Co-op majors until date specified in Registration guide. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,203,ACTG 3P11,.,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 3P11 - . Section: ACCOUNTING COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,204,ACTG 4P62,External Auditing II,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 4P62 - External Auditing II Section: ACCOUNTING COURSES Description: Emphasis on the completion of the audit, evaluation of results, audit reports, review engagements and current topics. Restrictions: open to BAcc majors or permission of the Department. In Fall Term, open to BAcc Co-op majors until date specified in Registration guide. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,205,ACTG 4P63,Assurance II,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 4P63 - Assurance II Section: ACCOUNTING COURSES Description: Audit sampling; Responding to assessed risks with emphasis on the audit of financial statement cycles; Completing the audit, including the audit reports; Review engagements; Assurance on other matters and current topics in auditing. Restrictions: open to BAcc majors or permission of the Department. In Fall Term, open to BAcc majors until date specified in Registration guide. In Spring Session, open to BAcc Co-op majors until date specified in Registration guide. Delivery: Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,206,ACTG 3P63,or,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 3P63 - or Section: ACCOUNTING COURSES Description: 3P11 or 4P61 . Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,207,ACTG 4P62,.,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 4P62 - . Section: ACCOUNTING COURSES Description: #ACTG 4P64 Forensic and Investigative Accounting Fundamentals of forensic and investigative accounting with an emphasis on financial crime. Exploration of fraud, cybercrime, and money laundering. Introduction to investigative techniques, fraud prevention and risk assessment, and legal process. 3 hour lecture once a week Restrictions: Open to BAcc majors and BBA students approved to the Accounting concentration or permission of the Department.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,208,ACTG 2P40,and,ACCOUNTING COURSES,1,Dataset: business Course: ACTG 2P40 - and Section: ACCOUNTING COURSES,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,209,ACTG 3P63,ACTG 4P91,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 3P63 - ACTG 4P91 Section: ACCOUNTING COURSES Description: Research Topic Directed intensive study or research under the supervision of a faculty member in an area in which the student has shown particular competence. Restrictions: open to BAcc, BBA and combined Business majors with a minimum of 13.5 overall credits and permission of the Chair and supervising faculty member. Notes: to be chosen in consultation with the supervising faculty member. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,210,ACTG 4P97,Accounting Analytics,ACCOUNTING COURSES,1,"Dataset: business Course: ACTG 4P97 - Accounting Analytics Section: ACCOUNTING COURSES Description: Introduction to understanding and interpreting accounting information with an emphasis on data-driven (analytic techniques) for decision-making. Exposes students to use of “big data” as it relates to accounting information. Hands-on experience with select software tools used in data analytics for accounting professionals. Restrictions: open to BAcc majors or permission of the Department. In Fall Term, open to BAcc Co-op majors until date specified in Registration guide. In Winter, open to BAcc majors until date specified in Registration guide. Delivery: Lab, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,211,ACTG 2P31,", or",ENTREPRENEURIAL STUDIES COURSES,1,"Dataset: business Course: ACTG 2P31 - , or Section: ENTREPRENEURIAL STUDIES COURSES",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,212,MGMT 1P93,and,ENTREPRENEURIAL STUDIES COURSES,1,"Dataset: business Course: MGMT 1P93 - and Section: ENTREPRENEURIAL STUDIES COURSES Description: 1P96 . Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,213,OBHR 2P91,.,ENTREPRENEURIAL STUDIES COURSES,1,"Dataset: business Course: OBHR 2P91 - . Section: ENTREPRENEURIAL STUDIES COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. #ENTR 3P99 Research Methods in Organization Studies (also offered as",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,214,OBHR 3P99,),ENTREPRENEURIAL STUDIES COURSES,1,"Dataset: business Course: OBHR 3P99 - ) Section: ENTREPRENEURIAL STUDIES COURSES Description: Techniques and methods of conducting reliable and valid research including theory and hypothesis testing, measurement, survey and experimental design, and other quantitative and qualitative research methods. Emphasis on understanding and critical evaluation of empirical research in organizational behaviour, human resource management, entrepreneurship and other fields in organization studies. Restrictions: open to BBA students approved to the Entrepreneurship concentration and Human Resource Management concentration until the date specified in Registration guide. After that date open to BAcc, BBA, BCB and combined Business majors. Students must have a minimum of 10.0 overall credits. Delivery: Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,215,ETHC 2P51,"Business, Society, and Ethics",ETHICS COURSES,1,"Dataset: business Course: ETHC 2P51 - Business, Society, and Ethics Section: ETHICS COURSES Description: Topics may include, internal and external stakeholder analysis; corporate governance and strategic management; business ethics and leadership. Restrictions: not open to BAcc, BBA, BBE, BCB and combined Business majors. Notes: Cannot be taken with Delivery: Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,216,ETHC 3P82,". This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",ETHICS COURSES,1,"Dataset: business Course: ETHC 3P82 - . This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Section: ETHICS COURSES Description: Completion of this course will replace previous assigned grade and credit obtained in",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,217,ETHC 3P82,.,ETHICS COURSES,1,Dataset: business Course: ETHC 3P82 - . Section: ETHICS COURSES,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,218,ETHC 3P82,Business Ethics,ETHICS COURSES,1,"Dataset: business Course: ETHC 3P82 - Business Ethics Section: ETHICS COURSES Description: Ethical issues pertaining to business behaviour, business organizations and economic systems. Topics may include ethical issues involving the social purpose of business, rights and responsibilities of shareholders and stakeholders, the environment, corporate governance, international issues, and ethical issues involving accounting, marketing, finance, operations, employees, customers, suppliers and the general public. Restrictions: open to BAcc, BBA, combined Business majors and Business minors with a minimum of 5.0 overall credits. In Spring Session open to BBA Co-op and BAcc Co-op majors until date specified in Registration guide. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,219,ETHC 3P82,Business Ethics,ETHICS COURSES,2,"Delivery: Lectures, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,220,FNCE 2P50,Introduction to Personal Financial Planning,FINANCE COURSES,1,"Dataset: business Course: FNCE 2P50 - Introduction to Personal Financial Planning Section: FINANCE COURSES Description: Financial goal setting, evaluating the financial implications of goals, preparation and analysis of personal financial statements, understanding personal credit and debt; emphasis on mortgage borrowing, investment alternatives for individuals and families, personal taxes, basic insurance products desired for family protection, financial planning in retirement and estate planning. Restrictions: not open to BAcc, BBA, BBE, BCB and combined Business majors. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Delivery: Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
