dataset_label,department_label,course_code,subject,number,section,title,description,prerequisites,corequisites,restrictions,notes,delivery,source_file
business,business,OBHR 2P91,OBHR,2P91,,one Science context credit,Spring/Summer Sessions:,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 2P40,ACTG,2P40,,one of,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,OBHR 4P90,OBHR,4P90,,MGMT 4P90,"two credits from ACTG , ENTR , FNCE , ITIS , MKTG , OBHR , OPER numbered 3(alpha)90 or above one science context credit one-half elective credit Neoma Business School Brock students will complete the first two years at Brock; two years at Neoma Business School and the remaining half year at Brock. Neoma students complete the first two years at Neoma, and the next two and a half years at Brock. For Brock students attending Neoma Business School in Years 3 and 4 Year 1 (taken at Brock University)",,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 2P12,ACTG,2P12,,ACTG 2P40,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,OPER 2P91,OPER,2P91,,ADMI 0N90,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 3P93,FNCE,3P93,,MATH 1P97,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,OBHR 3P97,OBHR,3P97,,OPER 2P91,Spring/Summer Sessions: (taken at Brock University),,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ETHC 3P82,ETHC,3P82,,one of,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 4F90,FNCE,4F90,,",",,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 4F90,ITIS,4F90,,",",,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 4F90,MGMT,4F90,,",",,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MKTG 4F90,MKTG,4F90,,",",,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,OBHR 4F90,OBHR,4F90,,",",,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,OPER 4F90,OPER,4F90,,one,Sciences context credit one and one-half elective credit Reutlingen University For Brock students attending Reutlingen in Years 3 and 4 Year 1 (taken at Brock University),,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 2P91,FNCE,2P91,,FNCE 3P93,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MKTG 2P91,MKTG,2P91,,MKTG 3P24,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 3P98,MGMT,3P98,,GERM 1F90,or 2F00 credit (see program note 5 ) Spring/Summer Sessions:,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 1P97,ITIS,1P97,,and,2P91,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ETHC 3P82,ETHC,3P82,,ENTR 2P91,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 3P98,MGMT,3P98,,OPER 2P91,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,OBHR 3P97,OBHR,3P97,,one elective credit,Spring/Summer Sessions (taken at Brock University),,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,OBHR 4P90,OBHR,4P90,,one,Sciences context credit,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,OPER 4F90,OPER,4F90,,one-half elective credit,"Spring Session: (taken at Brock University) one and one-half elective credits Course Descriptions Note that not all courses are offered in every session. Refer to the applicable term timetable for details. # Indicates a cross listed course * Indicates primary offering of a cross listed course Prerequisites and Restrictions Students must check to ensure that prerequisites are met. Students may be deregistered, at the request of the instructor, from any course for which prerequisites and/or restrictions have not been met.",,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 1P01,ACTG,1P01,ACCOUNTING COURSES,Introduction to Financial Accounting,"Fundamental concepts of financial accounting as related to the balance sheet, income statement and statement of cash flows. Understanding the accounting cycle and routine transactions. Integrates both theoretical and practical application of accounting concepts.",,,open to BAcc majors.,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in","Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 1P11,ACTG,1P11,ACCOUNTING COURSES,",",1P91 and 2P51 .,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 1P02,ACTG,1P02,ACCOUNTING COURSES,Introduction to Managerial Accounting,"Accounting for managerial decision-making, including identifying relevant data, understanding various cost accounting systems and breakeven analysis. Integrates both theoretical and practical application of accounting concepts.",ACTG 1P01 ( 1P11 ).,,open to BAcc majors.,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in","Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 1P12,ACTG,1P12,ACCOUNTING COURSES,",",2P12 and 2P51 .,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 1P91,ACTG,1P91,ACCOUNTING COURSES,Introduction to Financial Accounting,"Fundamental concepts of financial accounting as related to the balance sheet, income statement and statement of cash flow. Problems of income determination, asset and equity measurements and analysis of financial statements.",,,"open to BBA, BBE, BCB, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors.","this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in ACTG 1P01 , 1P11 and 2P51 .","Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 2P12,ACTG,2P12,ACCOUNTING COURSES,Introduction to Management Accounting,"Accounting for managerial decision-making, including identifying relevant data, understanding various cost accounting systems and breakeven analysis.",ACTG 1P01 or 1P91 .,,"open to BBA, BBE, BCB, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors.","this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grades and credits obtained in","Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 1P02,ACTG,1P02,ACCOUNTING COURSES,",",1P12 and 2P51 .,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 2P21,ACTG,2P21,ACCOUNTING COURSES,Cost and Managerial Accounting I,"Internal recording systems developed to implement and guide management planning and control emphasizing cost identification, product costing, cost behaviour and cost allocations as well as analysis and communication of relevant information to users in a professional manner.",,,"open to BAcc majors and BBA students approved to the Accounting concentration. In Spring Session, open to BAcc Co-op majors until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 1P02,ACTG,1P02,ACCOUNTING COURSES,(,1P12 ) or 2P12 .,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 2P31,ACTG,2P31,ACCOUNTING COURSES,Accounting for External Reporting I,"Topics in theory preparation and analysis of external financial reports under Canadian GAAP . Topics may include the Canadian financial reporting environment, the conceptual framework underlying financial reporting, accounting information systems, revenue recognition, reporting financial performance, financial position and cash flows, and accounting for cash, temporary investments and receivables.",,,open to BAcc majors and BBA students approved to the Accounting concentration or permission of the Department.,,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 2P32,ACTG,2P32,ACCOUNTING COURSES,Accounting for External Reporting II,"Advanced topics in the preparation of external financial reports according to current GAAP . Use, critique and analysis of financial reports. Topics may include accounting for inventory; property, plant and equipment; intangibles; short and long term liabilities; and owners' equity.",,,"open to BAcc majors and BBA students approved to the Accounting concentration or permission of the Department. In Spring Session, open to BAcc Co-op majors and BBA Co-op students approved to the Accounting concentration until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 2P31,ACTG,2P31,ACCOUNTING COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 2P40,ACTG,2P40,ACCOUNTING COURSES,Commercial Law,Basic legal considerations for the business organization.,,,"open to BAcc, BBA, BBE, BCB and combined Business majors. In Spring Session open to BBA Co-op majors until date specified in Registration guide.","this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in","Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 1P71,ACTG,1P71,ACCOUNTING COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 2P51,ACTG,2P51,ACCOUNTING COURSES,Understanding Accounting,Role of accounting in society. Basic concepts underlying financial and managerial accounting and information systems used by accounting.,,,"not open to BAcc, BBA, BBE, BCB and combined Business majors.","this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in ACTG 1P01 , 1P11 , 1P12 , 1P91 and 2P12 .",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 2P97,ACTG,2P97,ACCOUNTING COURSES,Accounting and Technology,"Use of computers and technology in accounting. Topics include the use of computers to facilitate analysis of issues in taxation, assurance, financial and managerial accounting. Hands-on experience with computer software tools for auditing, taxation, and analysis of accounting issues.",,,"open to BAcc majors or permission of the Department. In Fall Term, open to BAcc Co-op majors until date specified in Registration guide. In Winter term, open to BAcc majors until date specified in Registration Guide.",,"Lab, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 1P97,ITIS,1P97,ACCOUNTING COURSES,"Note: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P11,ACTG,3P11,ACCOUNTING COURSES,Auditing Concepts,"Nature and importance of the audit function, the role, professional and legal responsibilities of the auditor, and the audit report. Audit planning, materiality, risk and audit evidence.",,,"open to BAcc majors and BBA students approved to the Accounting concentration or permission of the Department. In Spring Session, open to BAcc Co-op majors and BBA Co-op students approved to the Accounting concentration until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P97,ACTG,3P97,ACCOUNTING COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P23,ACTG,3P23,ACCOUNTING COURSES,Cost and Managerial Accounting II,"Continuation of the study of internal recording systems emphasizing performance evaluation, divisional performance measurement, transfer pricing, behavioural implications of accounting information and current issues including analysis and communication of relevant information to users in a professional manner.",,,"open to BAcc majors or permission of the Department. In Spring Session, open to BAcc Co-op majors until date specified in Registration guide. In Fall Term, open to BAcc non Co-op majors until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 2P21,ACTG,2P21,ACCOUNTING COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P33,ACTG,3P33,ACCOUNTING COURSES,Accounting for External Reporting III,"Advanced topics in the preparation of external financial reports according to current GAAP . Use, critique and analysis of these reports. Topics may include accounting for long-term investments, leases, income taxes, pensions, error analysis, cash flow statements and ethics.",,,"open to BAcc majors or permission of the Department. In Spring Session, open to BAcc Co-op majors until date specified in Registration guide. In Fall Term, open to BAcc non Co-op majors until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 2P32,ACTG,2P32,ACCOUNTING COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P41,ACTG,3P41,ACCOUNTING COURSES,Taxation I,"Principles underlying federal income taxation in Canada through an analysis of the Income Tax Act, R.S.C., as amended. Computation of net income for tax purposes.",,,"open to BAcc majors or permission of the Department. In Spring Session, open to BAcc Co-op students until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P40,ACTG,4P40,ACCOUNTING COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P43,ACTG,3P43,ACCOUNTING COURSES,Taxation 1,Principles underlying federal income taxation in Canada through an analysis of the Income Tax Act. Computation of net income for tax purposes. Administration and Compliance including rights/obligations of the taxpayer. Determination of effects of federal income taxes on decision-making. Discussion of taxation issues that integrate across businesses and for individuals. General sales tax and harmonized sales tax (GST/HST).,,,open to BAcc majors or permission of the Department.,,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P41,ACTG,4P41,ACCOUNTING COURSES,ACTG 3P63,"Assurance I Principles and theories of auditing. Topic include auditors’ ethical and legal responsibilities, auditors’ professional roles and responsibilities, understanding the entity and the components of the system of internal control, planning the audit, audit evidence, and risk assessment procedures.",,,"open to BAcc majors and BBA students approved to the Accounting concentration or permission of the Department. In Fall Session, open to BAcc Co-op students until date specified in Registration guide. In Winter Session, open to BAcc students until date specified in Registration Guide. In Spring Session, BBA Co-op students approved to the Accounting concentration until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P61,ACTG,4P61,ACCOUNTING COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P97,ACTG,3P97,ACCOUNTING COURSES,Accounting Information Systems,"Fundamental concepts of accounting information systems emphasizing analysis, design and implementation of information systems and internal controls.",,,"open to BAcc majors and BBA students approved to the Accounting concentration or permission of the Department. In Spring Term, open to BAcc Co-op majors until date specified in Registration guide.",,"Lab, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 1P97,ITIS,1P97,ACCOUNTING COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. #ACTG 4P03 Financial Analysis (also offered as",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 4P03,FNCE,4P03,ACCOUNTING COURSES,),"Importance and use of financial statement information in areas such as analysis of credit, equity investment, industry and competitors, analysis of mergers and acquisitions and the firm's strategy in communicating information to capital markets.",,,"open to BAcc students, BBA students approved to the Finance concentration, General Management concentration and BBE Financial Economics option students until date specified in Registration guide.",,"Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 3P93,FNCE,3P93,ACCOUNTING COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P11,ACTG,4P11,ACCOUNTING COURSES,Accounting Theory,"Economic, behavioural and ethical foundations of accounting theory including the need for and development of standards, a conceptual framework, alternatives to present accounting models and current issues.",,,"open to BAcc majors or permission of the Department. In Fall Term, open to BAcc Co-op majors until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P33,ACTG,3P33,ACCOUNTING COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P12,ACTG,4P12,ACCOUNTING COURSES,Integration and Problem Solving,"Incorporates sub disciplines of accounting in the context of a wider view of organizations through the examination of applied and theoretical issues. Cases, discussion, 3 hours per week.",,,"open to BAcc majors or permission of the Department. In Fall Term, open to BAcc Co-op majors until date specified in Registration guide.",,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P23,ACTG,3P23,ACCOUNTING COURSES,",","3P33 , 4P41 or 3P43 and 3P11 or 3P63 or 4P61 .",,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P34,ACTG,4P34,ACCOUNTING COURSES,Accounting for External Reporting IV,"Advanced topics in theory, preparation and analysis of external financial reports under Canadian GAAP . Topics may include theory and practice of consolidation procedures, accounting for international operations and financial instruments, and basics of accounting for not-for-profit organizations.",,,"open to BAcc majors or permission of the Department. In Spring Session, open to BAcc Co-op majors until date specified in Registration guide. In Fall Term, open to BAcc non Co-op majors until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P40,ACTG,4P40,ACCOUNTING COURSES,Tax Strategies for Planning and Decision Making,Principles of individual and corporate taxation emphasizing the effects of federal and sub federal income taxes on decision making in business.,,,"open to BBA students approved to the Accounting concentration, BBE Financial Economics option students and combined Business majors until the date specified in Registration guide. After that date open to BBA, BBE Financial Economics option students, combined Business majors and to students who hold a minimum 70 percent major average and a minimum 60 percent non-major average. Students must hold a minimum of 10.0 overall credits.",,"Lectures, discussion, cases, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P41,ACTG,3P41,ACCOUNTING COURSES,",",4P41 and 4P42 .,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P41,ACTG,4P41,ACCOUNTING COURSES,Taxation II,"Computation of taxable income and taxes payable for individuals and corporations. Rights and obligations of the taxpayer. Determination of the effects of federal income taxes on decision-making, partnerships and trusts.",,,"open to BAcc majors or permission of the Department. In Spring Session, open to BAcc Co-op majors until date specified in Registration guide. In Fall Term, open to BAcc non Co-op majors until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P41,ACTG,3P41,ACCOUNTING COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P42,ACTG,4P42,ACCOUNTING COURSES,Taxation III,"Topics include tax implications of changes in corporate structures, corporate distributions, rollovers and shareholder manager remuneration.",,,"open to BAcc majors or permission of the Department. In Spring Session, open to BAcc Co-op majors until date specified in Registration guide. In Fall Term, open to BAcc non Co-op majors until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P41,ACTG,4P41,ACCOUNTING COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P43,ACTG,4P43,ACCOUNTING COURSES,Taxation 2,"Topics include taxable income and taxes payable for individuals. Computation of taxable income and taxes payable for corporations. Tax implications of changes in corporate structures, corporate distributions, shareholder/manager remuneration. Trusts and Partnerships. Determination of the effects of federal income taxes on decision-making. Discussion of taxation issues that integrate across businesses and for individuals.",,,open to BAcc majors or permission of the Department.,,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P43,ACTG,3P43,ACCOUNTING COURSES,or,4P41 .,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P42,ACTG,4P42,ACCOUNTING COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P61,ACTG,4P61,ACCOUNTING COURSES,External Auditing I,"Review and assessment of internal controls, planning and execution of the audit, evaluation of audit evidence and use of sampling techniques",,,"open to BAcc majors or permission of the Department. In Spring Session, open to BAcc Co-op majors until date specified in Registration guide. In Fall Term, open to BAcc non Co-op majors until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P11,ACTG,3P11,ACCOUNTING COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P62,ACTG,4P62,ACCOUNTING COURSES,External Auditing II,"Emphasis on the completion of the audit, evaluation of results, audit reports, review engagements and current topics.",,,"open to BAcc majors or permission of the Department. In Fall Term, open to BAcc Co-op majors until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P63,ACTG,4P63,ACCOUNTING COURSES,Assurance II,"Audit sampling; Responding to assessed risks with emphasis on the audit of financial statement cycles; Completing the audit, including the audit reports; Review engagements; Assurance on other matters and current topics in auditing.",,,"open to BAcc majors or permission of the Department. In Fall Term, open to BAcc majors until date specified in Registration guide. In Spring Session, open to BAcc Co-op majors until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P63,ACTG,3P63,ACCOUNTING COURSES,or,3P11 or 4P61 .,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P62,ACTG,4P62,ACCOUNTING COURSES,.,"#ACTG 4P64 Forensic and Investigative Accounting Fundamentals of forensic and investigative accounting with an emphasis on financial crime. Exploration of fraud, cybercrime, and money laundering. Introduction to investigative techniques, fraud prevention and risk assessment, and legal process. 3 hour lecture once a week",,,Open to BAcc majors and BBA students approved to the Accounting concentration or permission of the Department.,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 2P40,ACTG,2P40,ACCOUNTING COURSES,and,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P63,ACTG,3P63,ACCOUNTING COURSES,ACTG 4P91,Research Topic Directed intensive study or research under the supervision of a faculty member in an area in which the student has shown particular competence.,,,"open to BAcc, BBA and combined Business majors with a minimum of 13.5 overall credits and permission of the Chair and supervising faculty member.","to be chosen in consultation with the supervising faculty member. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P97,ACTG,4P97,ACCOUNTING COURSES,Accounting Analytics,Introduction to understanding and interpreting accounting information with an emphasis on data-driven (analytic techniques) for decision-making. Exposes students to use of “big data” as it relates to accounting information. Hands-on experience with select software tools used in data analytics for accounting professionals.,,,"open to BAcc majors or permission of the Department. In Fall Term, open to BAcc Co-op majors until date specified in Registration guide. In Winter, open to BAcc majors until date specified in Registration guide.",,"Lab, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 2P31,ACTG,2P31,ENTREPRENEURIAL STUDIES COURSES,", or",,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 1P93,MGMT,1P93,ENTREPRENEURIAL STUDIES COURSES,and,1P96 .,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,OBHR 2P91,OBHR,2P91,ENTREPRENEURIAL STUDIES COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. #ENTR 3P99 Research Methods in Organization Studies (also offered as",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,OBHR 3P99,OBHR,3P99,ENTREPRENEURIAL STUDIES COURSES,),"Techniques and methods of conducting reliable and valid research including theory and hypothesis testing, measurement, survey and experimental design, and other quantitative and qualitative research methods. Emphasis on understanding and critical evaluation of empirical research in organizational behaviour, human resource management, entrepreneurship and other fields in organization studies.",,,"open to BBA students approved to the Entrepreneurship concentration and Human Resource Management concentration until the date specified in Registration guide. After that date open to BAcc, BBA, BCB and combined Business majors. Students must have a minimum of 10.0 overall credits.",,"Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ETHC 2P51,ETHC,2P51,ETHICS COURSES,"Business, Society, and Ethics","Topics may include, internal and external stakeholder analysis; corporate governance and strategic management; business ethics and leadership.",,,"not open to BAcc, BBA, BBE, BCB and combined Business majors.",Cannot be taken with,"Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ETHC 3P82,ETHC,3P82,ETHICS COURSES,". This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",Completion of this course will replace previous assigned grade and credit obtained in,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ETHC 3P82,ETHC,3P82,ETHICS COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ETHC 3P82,ETHC,3P82,ETHICS COURSES,Business Ethics,"Ethical issues pertaining to business behaviour, business organizations and economic systems. Topics may include ethical issues involving the social purpose of business, rights and responsibilities of shareholders and stakeholders, the environment, corporate governance, international issues, and ethical issues involving accounting, marketing, finance, operations, employees, customers, suppliers and the general public.",,,"open to BAcc, BBA, combined Business majors and Business minors with a minimum of 5.0 overall credits. In Spring Session open to BBA Co-op and BAcc Co-op majors until date specified in Registration guide.","this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.","Lectures, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 2P50,FNCE,2P50,FINANCE COURSES,Introduction to Personal Financial Planning,"Financial goal setting, evaluating the financial implications of goals, preparation and analysis of personal financial statements, understanding personal credit and debt; emphasis on mortgage borrowing, investment alternatives for individuals and families, personal taxes, basic insurance products desired for family protection, financial planning in retirement and estate planning.",,,"not open to BAcc, BBA, BBE, BCB and combined Business majors.","this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.","Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 2P51,FNCE,2P51,FINANCE COURSES,Introduction to Finance,"Criteria used in making investment decisions, risk concepts and the valuation of assets, a financial analysis, forecasting and leverage, the theory of interest, valuation and capital budgeting.",,,"not open to BAcc, BBA, BBE, BCB and combined Business majors.","this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in","Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 2P91,FNCE,2P91,FINANCE COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 2P91,FNCE,2P91,FINANCE COURSES,Corporate Finance I,"Finance function in the private and public sectors. Techniques of financial analysis. Investment in current assets, capital budgeting, valuation, risk and return, and cost of capital.",ACTG 1P01 ( 1P11 ) or 1P91 ;,,"open to BAcc, BBA, BBE, BCB, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors. In Fall Term open to BAcc, BAcc Co-op, BBA Co-op, EBS Double Degree and BBE Co-op majors until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 2P51,FNCE,2P51,FINANCE COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
